"Zeit";"Vertreter";"Buch";"Stück"
11.11.2010 00:00:00;6;26;9
18.11.2010 00:00:00;6;26;7
25.11.2010 00:00:00;6;26;6
2.12.2010 00:00:00;6;26;6
9.12.2010 00:00:00;6;26;6
16.12.2010 00:00:00;6;26;4
23.12.2010 00:00:00;6;26;5
30.12.2010 00:00:00;6;26;5
4.3.2010 00:00:00;7;26;24
11.3.2010 00:00:00;7;26;26
18.3.2010 00:00:00;7;26;30
25.3.2010 00:00:00;7;26;24
1.4.2010 00:00:00;7;26;21
8.4.2010 00:00:00;7;26;15
15.4.2010 00:00:00;7;26;17
22.4.2010 00:00:00;7;26;21
29.4.2010 00:00:00;7;26;21
6.5.2010 00:00:00;7;26;21
13.5.2010 00:00:00;7;26;20
20.5.2010 00:00:00;7;26;14
27.5.2010 00:00:00;7;26;15
3.6.2010 00:00:00;7;26;15
10.6.2010 00:00:00;7;26;18
17.6.2010 00:00:00;7;26;16
24.6.2010 00:00:00;7;26;16
1.7.2010 00:00:00;7;26;14
8.7.2010 00:00:00;7;26;16
15.7.2010 00:00:00;7;26;12
22.7.2010 00:00:00;7;26;12
29.7.2010 00:00:00;7;26;14
5.8.2010 00:00:00;7;26;13
12.8.2010 00:00:00;7;26;11
19.8.2010 00:00:00;7;26;12
26.8.2010 00:00:00;7;26;13
2.9.2010 00:00:00;7;26;9
9.9.2010 00:00:00;7;26;11
16.9.2010 00:00:00;7;26;9
23.9.2010 00:00:00;7;26;11
30.9.2010 00:00:00;7;26;9
7.10.2010 00:00:00;7;26;8
14.10.2010 00:00:00;7;26;8
21.10.2010 00:00:00;7;26;6
28.10.2010 00:00:00;7;26;7
4.11.2010 00:00:00;7;26;7
11.11.2010 00:00:00;7;26;5
18.11.2010 00:00:00;7;26;4
25.11.2010 00:00:00;7;26;5
2.12.2010 00:00:00;7;26;4
9.12.2010 00:00:00;7;26;4
16.12.2010 00:00:00;7;26;3
23.12.2010 00:00:00;7;26;3
30.12.2010 00:00:00;7;26;2
4.3.2010 00:00:00;8;26;29
11.3.2010 00:00:00;8;26;30
18.3.2010 00:00:00;8;26;24
25.3.2010 00:00:00;8;26;33
1.4.2010 00:00:00;8;26;28
8.4.2010 00:00:00;8;26;21
15.4.2010 00:00:00;8;26;26
22.4.2010 00:00:00;8;26;22
29.4.2010 00:00:00;8;26;22
6.5.2010 00:00:00;8;26;22
13.5.2010 00:00:00;8;26;25
20.5.2010 00:00:00;8;26;20
27.5.2010 00:00:00;8;26;18
3.6.2010 00:00:00;8;26;16
10.6.2010 00:00:00;8;26;17
17.6.2010 00:00:00;8;26;15
24.6.2010 00:00:00;8;26;19
1.7.2010 00:00:00;8;26;18
8.7.2010 00:00:00;8;26;19
15.7.2010 00:00:00;8;26;16
22.7.2010 00:00:00;8;26;14
29.7.2010 00:00:00;8;26;16
5.8.2010 00:00:00;8;26;17
12.8.2010 00:00:00;8;26;17
19.8.2010 00:00:00;8;26;15
26.8.2010 00:00:00;8;26;12
2.9.2010 00:00:00;8;26;14
9.9.2010 00:00:00;8;26;14
16.9.2010 00:00:00;8;26;11
23.9.2010 00:00:00;8;26;14
30.9.2010 00:00:00;8;26;11
7.10.2010 00:00:00;8;26;11
14.10.2010 00:00:00;8;26;10
21.10.2010 00:00:00;8;26;9
28.10.2010 00:00:00;8;26;7
4.11.2010 00:00:00;8;26;6
11.11.2010 00:00:00;8;26;6
18.11.2010 00:00:00;8;26;6
25.11.2010 00:00:00;8;26;5
2.12.2010 00:00:00;8;26;5
9.12.2010 00:00:00;8;26;4
16.12.2010 00:00:00;8;26;4
23.12.2010 00:00:00;8;26;3
30.12.2010 00:00:00;8;26;3
5.8.2010 00:00:00;1;27;8
12.8.2010 00:00:00;1;27;6
19.8.2010 00:00:00;1;27;7
26.8.2010 00:00:00;1;27;8
2.9.2010 00:00:00;1;27;5
9.9.2010 00:00:00;1;27;6
16.9.2010 00:00:00;1;27;5
23.9.2010 00:00:00;1;27;4
30.9.2010 00:00:00;1;27;6
7.10.2010 00:00:00;1;27;5
14.10.2010 00:00:00;1;27;6
21.10.2010 00:00:00;1;27;5
28.10.2010 00:00:00;1;27;5
4.11.2010 00:00:00;1;27;5
11.11.2010 00:00:00;1;27;4
18.11.2010 00:00:00;1;27;4
25.11.2010 00:00:00;1;27;4
2.12.2010 00:00:00;1;27;3
9.12.2010 00:00:00;1;27;3
16.12.2010 00:00:00;1;27;3
23.12.2010 00:00:00;1;27;3
30.12.2010 00:00:00;1;27;4
5.8.2010 00:00:00;2;27;8
12.8.2010 00:00:00;2;27;9
19.8.2010 00:00:00;2;27;8
26.8.2010 00:00:00;2;27;9
2.9.2010 00:00:00;2;27;7
9.9.2010 00:00:00;2;27;5
16.9.2010 00:00:00;2;27;6
23.9.2010 00:00:00;2;27;7
30.9.2010 00:00:00;2;27;5
7.10.2010 00:00:00;2;27;5
14.10.2010 00:00:00;2;27;4
21.10.2010 00:00:00;2;27;4
28.10.2010 00:00:00;2;27;6
4.11.2010 00:00:00;2;27;6
11.11.2010 00:00:00;2;27;5
18.11.2010 00:00:00;2;27;5
25.11.2010 00:00:00;2;27;6
2.12.2010 00:00:00;2;27;4
9.12.2010 00:00:00;2;27;5
16.12.2010 00:00:00;2;27;5
23.12.2010 00:00:00;2;27;4
30.12.2010 00:00:00;2;27;4
5.8.2010 00:00:00;3;27;10
12.8.2010 00:00:00;3;27;10
19.8.2010 00:00:00;3;27;10
26.8.2010 00:00:00;3;27;9
2.9.2010 00:00:00;3;27;7
9.9.2010 00:00:00;3;27;7
16.9.2010 00:00:00;3;27;8
23.9.2010 00:00:00;3;27;7
30.9.2010 00:00:00;3;27;7
7.10.2010 00:00:00;3;27;6
14.10.2010 00:00:00;3;27;7
21.10.2010 00:00:00;3;27;5
28.10.2010 00:00:00;3;27;6
4.11.2010 00:00:00;3;27;5
11.11.2010 00:00:00;3;27;6
18.11.2010 00:00:00;3;27;5
25.11.2010 00:00:00;3;27;6
2.12.2010 00:00:00;3;27;5
9.12.2010 00:00:00;3;27;5
16.12.2010 00:00:00;3;27;4
23.12.2010 00:00:00;3;27;6
30.12.2010 00:00:00;3;27;4
5.8.2010 00:00:00;4;27;6
12.8.2010 00:00:00;4;27;7
19.8.2010 00:00:00;4;27;8
26.8.2010 00:00:00;4;27;6
2.9.2010 00:00:00;4;27;5
9.9.2010 00:00:00;4;27;6
16.9.2010 00:00:00;4;27;4
23.9.2010 00:00:00;4;27;4
30.9.2010 00:00:00;4;27;5
7.10.2010 00:00:00;4;27;6
14.10.2010 00:00:00;4;27;6
21.10.2010 00:00:00;4;27;5
28.10.2010 00:00:00;4;27;4
4.11.2010 00:00:00;4;27;4
11.11.2010 00:00:00;4;27;4
18.11.2010 00:00:00;4;27;4
25.11.2010 00:00:00;4;27;3
2.12.2010 00:00:00;4;27;3
9.12.2010 00:00:00;4;27;3
16.12.2010 00:00:00;4;27;4
23.12.2010 00:00:00;4;27;4
30.12.2010 00:00:00;4;27;4
5.8.2010 00:00:00;5;27;7
12.8.2010 00:00:00;5;27;6
19.8.2010 00:00:00;5;27;5
26.8.2010 00:00:00;5;27;5
2.9.2010 00:00:00;5;27;4
9.9.2010 00:00:00;5;27;4
16.9.2010 00:00:00;5;27;4
23.9.2010 00:00:00;5;27;4
30.9.2010 00:00:00;5;27;5
7.10.2010 00:00:00;5;27;4
14.10.2010 00:00:00;5;27;3
21.10.2010 00:00:00;5;27;3
28.10.2010 00:00:00;5;27;4
4.11.2010 00:00:00;5;27;4
11.11.2010 00:00:00;5;27;3
18.11.2010 00:00:00;5;27;4
25.11.2010 00:00:00;5;27;4
2.12.2010 00:00:00;5;27;4
9.12.2010 00:00:00;5;27;3
16.12.2010 00:00:00;5;27;3
23.12.2010 00:00:00;5;27;4
30.12.2010 00:00:00;5;27;3
5.8.2010 00:00:00;6;27;9
12.8.2010 00:00:00;6;27;10
19.8.2010 00:00:00;6;27;11
26.8.2010 00:00:00;6;27;10
2.9.2010 00:00:00;6;27;7
9.9.2010 00:00:00;6;27;8
16.9.2010 00:00:00;6;27;7
23.9.2010 00:00:00;6;27;8
30.9.2010 00:00:00;6;27;6
7.10.2010 00:00:00;6;27;6
14.10.2010 00:00:00;6;27;6
21.10.2010 00:00:00;6;27;6
28.10.2010 00:00:00;6;27;6
4.11.2010 00:00:00;6;27;6
11.11.2010 00:00:00;6;27;7
18.11.2010 00:00:00;6;27;5
25.11.2010 00:00:00;6;27;7
2.12.2010 00:00:00;6;27;6
9.12.2010 00:00:00;6;27;5
16.12.2010 00:00:00;6;27;6
23.12.2010 00:00:00;6;27;6
30.12.2010 00:00:00;6;27;6
5.8.2010 00:00:00;7;27;7
12.8.2010 00:00:00;7;27;7
19.8.2010 00:00:00;7;27;8
26.8.2010 00:00:00;7;27;6
2.9.2010 00:00:00;7;27;6
9.9.2010 00:00:00;7;27;5
16.9.2010 00:00:00;7;27;6
23.9.2010 00:00:00;7;27;5
30.9.2010 00:00:00;7;27;5
7.10.2010 00:00:00;7;27;6
14.10.2010 00:00:00;7;27;5
21.10.2010 00:00:00;7;27;5
28.10.2010 00:00:00;7;27;5
4.11.2010 00:00:00;7;27;5
11.11.2010 00:00:00;7;27;4
18.11.2010 00:00:00;7;27;5
25.11.2010 00:00:00;7;27;4
2.12.2010 00:00:00;7;27;4
9.12.2010 00:00:00;7;27;3
16.12.2010 00:00:00;7;27;3
23.12.2010 00:00:00;7;27;4
30.12.2010 00:00:00;7;27;4
5.8.2010 00:00:00;8;27;7
12.8.2010 00:00:00;8;27;7
19.8.2010 00:00:00;8;27;6
26.8.2010 00:00:00;8;27;8
2.9.2010 00:00:00;8;27;5
9.9.2010 00:00:00;8;27;6
16.9.2010 00:00:00;8;27;5
23.9.2010 00:00:00;8;27;6
30.9.2010 00:00:00;8;27;4
7.10.2010 00:00:00;8;27;5
14.10.2010 00:00:00;8;27;4
21.10.2010 00:00:00;8;27;5
28.10.2010 00:00:00;8;27;4
4.11.2010 00:00:00;8;27;5
11.11.2010 00:00:00;8;27;5
18.11.2010 00:00:00;8;27;4
25.11.2010 00:00:00;8;27;5
2.12.2010 00:00:00;8;27;5
9.12.2010 00:00:00;8;27;3
16.12.2010 00:00:00;8;27;4
23.12.2010 00:00:00;8;27;4
30.12.2010 00:00:00;8;27;3
3.6.2010 00:00:00;1;28;19
10.6.2010 00:00:00;1;28;23
17.6.2010 00:00:00;1;28;16
24.6.2010 00:00:00;1;28;23
1.7.2010 00:00:00;1;28;13
8.7.2010 00:00:00;1;28;17
15.7.2010 00:00:00;1;28;14
22.7.2010 00:00:00;1;28;15
29.7.2010 00:00:00;1;28;16
5.8.2010 00:00:00;1;28;15
12.8.2010 00:00:00;1;28;10
19.8.2010 00:00:00;1;28;15
26.8.2010 00:00:00;1;28;11
2.9.2010 00:00:00;1;28;13
9.9.2010 00:00:00;1;28;13
16.9.2010 00:00:00;1;28;11
23.9.2010 00:00:00;1;28;10
30.9.2010 00:00:00;1;28;9
7.10.2010 00:00:00;1;28;9
14.10.2010 00:00:00;1;28;9
21.10.2010 00:00:00;1;28;10
28.10.2010 00:00:00;1;28;8
4.11.2010 00:00:00;1;28;9
11.11.2010 00:00:00;1;28;9
18.11.2010 00:00:00;1;28;10
25.11.2010 00:00:00;1;28;9
2.12.2010 00:00:00;1;28;8
9.12.2010 00:00:00;1;28;7
16.12.2010 00:00:00;1;28;6
23.12.2010 00:00:00;1;28;7
30.12.2010 00:00:00;1;28;6
3.6.2010 00:00:00;2;28;28
10.6.2010 00:00:00;2;28;24
17.6.2010 00:00:00;2;28;23
24.6.2010 00:00:00;2;28;32
1.7.2010 00:00:00;2;28;18
8.7.2010 00:00:00;2;28;19
15.7.2010 00:00:00;2;28;24
22.7.2010 00:00:00;2;28;19
29.7.2010 00:00:00;2;28;19
5.8.2010 00:00:00;2;28;22
12.8.2010 00:00:00;2;28;17
19.8.2010 00:00:00;2;28;20
26.8.2010 00:00:00;2;28;19
2.9.2010 00:00:00;2;28;15
9.9.2010 00:00:00;2;28;15
16.9.2010 00:00:00;2;28;17
23.9.2010 00:00:00;2;28;14
30.9.2010 00:00:00;2;28;18
7.10.2010 00:00:00;2;28;19
14.10.2010 00:00:00;2;28;14
21.10.2010 00:00:00;2;28;13
28.10.2010 00:00:00;2;28;17
4.11.2010 00:00:00;2;28;13
11.11.2010 00:00:00;2;28;15
18.11.2010 00:00:00;2;28;15
25.11.2010 00:00:00;2;28;11
2.12.2010 00:00:00;2;28;12
9.12.2010 00:00:00;2;28;9
16.12.2010 00:00:00;2;28;10
23.12.2010 00:00:00;2;28;10
30.12.2010 00:00:00;2;28;12
3.6.2010 00:00:00;3;28;30
10.6.2010 00:00:00;3;28;33
17.6.2010 00:00:00;3;28;25
24.6.2010 00:00:00;3;28;28
1.7.2010 00:00:00;3;28;20
8.7.2010 00:00:00;3;28;18
15.7.2010 00:00:00;3;28;22
22.7.2010 00:00:00;3;28;18
29.7.2010 00:00:00;3;28;21
5.8.2010 00:00:00;3;28;21
12.8.2010 00:00:00;3;28;23
19.8.2010 00:00:00;3;28;22
26.8.2010 00:00:00;3;28;15
2.9.2010 00:00:00;3;28;15
9.9.2010 00:00:00;3;28;17
16.9.2010 00:00:00;3;28;14
23.9.2010 00:00:00;3;28;18
30.9.2010 00:00:00;3;28;18
7.10.2010 00:00:00;3;28;14
14.10.2010 00:00:00;3;28;18
21.10.2010 00:00:00;3;28;17
28.10.2010 00:00:00;3;28;14
4.11.2010 00:00:00;3;28;16
11.11.2010 00:00:00;3;28;13
18.11.2010 00:00:00;3;28;13
25.11.2010 00:00:00;3;28;14
2.12.2010 00:00:00;3;28;14
9.12.2010 00:00:00;3;28;12
16.12.2010 00:00:00;3;28;10
23.12.2010 00:00:00;3;28;9
30.12.2010 00:00:00;3;28;9
3.6.2010 00:00:00;4;28;24
10.6.2010 00:00:00;4;28;22
17.6.2010 00:00:00;4;28;21
24.6.2010 00:00:00;4;28;19
1.7.2010 00:00:00;4;28;19
8.7.2010 00:00:00;4;28;14
15.7.2010 00:00:00;4;28;14
22.7.2010 00:00:00;4;28;13
29.7.2010 00:00:00;4;28;14
5.8.2010 00:00:00;4;28;15
12.8.2010 00:00:00;4;28;14
19.8.2010 00:00:00;4;28;12
26.8.2010 00:00:00;4;28;15
2.9.2010 00:00:00;4;28;11
9.9.2010 00:00:00;4;28;12
16.9.2010 00:00:00;4;28;10
23.9.2010 00:00:00;4;28;13
30.9.2010 00:00:00;4;28;11
7.10.2010 00:00:00;4;28;12
14.10.2010 00:00:00;4;28;11
21.10.2010 00:00:00;4;28;12
28.10.2010 00:00:00;4;28;9
4.11.2010 00:00:00;4;28;11
11.11.2010 00:00:00;4;28;8
18.11.2010 00:00:00;4;28;11
25.11.2010 00:00:00;4;28;10
2.12.2010 00:00:00;4;28;9
9.12.2010 00:00:00;4;28;8
16.12.2010 00:00:00;4;28;7
23.12.2010 00:00:00;4;28;8
30.12.2010 00:00:00;4;28;8
3.6.2010 00:00:00;5;28;12
10.6.2010 00:00:00;5;28;15
17.6.2010 00:00:00;5;28;14
24.6.2010 00:00:00;5;28;15
1.7.2010 00:00:00;5;28;11
8.7.2010 00:00:00;5;28;11
15.7.2010 00:00:00;5;28;11
22.7.2010 00:00:00;5;28;10
29.7.2010 00:00:00;5;28;11
5.8.2010 00:00:00;5;28;8
12.8.2010 00:00:00;5;28;11
19.8.2010 00:00:00;5;28;10
26.8.2010 00:00:00;5;28;8
2.9.2010 00:00:00;5;28;8
9.9.2010 00:00:00;5;28;8
16.9.2010 00:00:00;5;28;9
23.9.2010 00:00:00;5;28;7
30.9.2010 00:00:00;5;28;6
7.10.2010 00:00:00;5;28;9
14.10.2010 00:00:00;5;28;8
21.10.2010 00:00:00;5;28;7
28.10.2010 00:00:00;5;28;6
4.11.2010 00:00:00;5;28;7
11.11.2010 00:00:00;5;28;5
18.11.2010 00:00:00;5;28;7
25.11.2010 00:00:00;5;28;5
2.12.2010 00:00:00;5;28;7
9.12.2010 00:00:00;5;28;6
16.12.2010 00:00:00;5;28;6
23.12.2010 00:00:00;5;28;5
30.12.2010 00:00:00;5;28;5
3.6.2010 00:00:00;6;28;28
10.6.2010 00:00:00;6;28;27
17.6.2010 00:00:00;6;28;26
24.6.2010 00:00:00;6;28;30
1.7.2010 00:00:00;6;28;25
8.7.2010 00:00:00;6;28;19
15.7.2010 00:00:00;6;28;21
22.7.2010 00:00:00;6;28;17
29.7.2010 00:00:00;6;28;16
5.8.2010 00:00:00;6;28;20
12.8.2010 00:00:00;6;28;19
19.8.2010 00:00:00;6;28;20
26.8.2010 00:00:00;6;28;16
2.9.2010 00:00:00;6;28;17
9.9.2010 00:00:00;6;28;18
16.9.2010 00:00:00;6;28;15
23.9.2010 00:00:00;6;28;14
30.9.2010 00:00:00;6;28;17
7.10.2010 00:00:00;6;28;18
14.10.2010 00:00:00;6;28;17
21.10.2010 00:00:00;6;28;13
28.10.2010 00:00:00;6;28;16
4.11.2010 00:00:00;6;28;12
11.11.2010 00:00:00;6;28;13
18.11.2010 00:00:00;6;28;11
25.11.2010 00:00:00;6;28;12
2.12.2010 00:00:00;6;28;13
9.12.2010 00:00:00;6;28;13
16.12.2010 00:00:00;6;28;13
23.12.2010 00:00:00;6;28;11
30.12.2010 00:00:00;6;28;8
3.6.2010 00:00:00;7;28;18
10.6.2010 00:00:00;7;28;20
17.6.2010 00:00:00;7;28;20
24.6.2010 00:00:00;7;28;17
1.7.2010 00:00:00;7;28;16
8.7.2010 00:00:00;7;28;14
15.7.2010 00:00:00;7;28;12
22.7.2010 00:00:00;7;28;15
29.7.2010 00:00:00;7;28;13
5.8.2010 00:00:00;7;28;14
12.8.2010 00:00:00;7;28;11
19.8.2010 00:00:00;7;28;10
26.8.2010 00:00:00;7;28;11
2.9.2010 00:00:00;7;28;13
9.9.2010 00:00:00;7;28;9
16.9.2010 00:00:00;7;28;9
23.9.2010 00:00:00;7;28;9
30.9.2010 00:00:00;7;28;12
7.10.2010 00:00:00;7;28;11
14.10.2010 00:00:00;7;28;10
21.10.2010 00:00:00;7;28;10
28.10.2010 00:00:00;7;28;8
4.11.2010 00:00:00;7;28;7
11.11.2010 00:00:00;7;28;7
18.11.2010 00:00:00;7;28;9
25.11.2010 00:00:00;7;28;10
2.12.2010 00:00:00;7;28;8
9.12.2010 00:00:00;7;28;7
16.12.2010 00:00:00;7;28;8
23.12.2010 00:00:00;7;28;7
30.12.2010 00:00:00;7;28;7
3.6.2010 00:00:00;8;28;17
10.6.2010 00:00:00;8;28;17
17.6.2010 00:00:00;8;28;17
24.6.2010 00:00:00;8;28;18
1.7.2010 00:00:00;8;28;13
8.7.2010 00:00:00;8;28;13
15.7.2010 00:00:00;8;28;15
22.7.2010 00:00:00;8;28;17
29.7.2010 00:00:00;8;28;12
5.8.2010 00:00:00;8;28;12
12.8.2010 00:00:00;8;28;12
19.8.2010 00:00:00;8;28;13
26.8.2010 00:00:00;8;28;13
2.9.2010 00:00:00;8;28;13
9.9.2010 00:00:00;8;28;13
16.9.2010 00:00:00;8;28;13
23.9.2010 00:00:00;8;28;11
30.9.2010 00:00:00;8;28;12
7.10.2010 00:00:00;8;28;11
14.10.2010 00:00:00;8;28;10
21.10.2010 00:00:00;8;28;11
28.10.2010 00:00:00;8;28;11
4.11.2010 00:00:00;8;28;11
11.11.2010 00:00:00;8;28;11
18.11.2010 00:00:00;8;28;10
25.11.2010 00:00:00;8;28;10
2.12.2010 00:00:00;8;28;7
9.12.2010 00:00:00;8;28;8
16.12.2010 00:00:00;8;28;8
23.12.2010 00:00:00;8;28;6
30.12.2010 00:00:00;8;28;7
8.10.2009 00:00:00;1;29;16
15.10.2009 00:00:00;1;29;21
22.10.2009 00:00:00;1;29;16
29.10.2009 00:00:00;1;29;16
5.11.2009 00:00:00;1;29;13
12.11.2009 00:00:00;1;29;14
19.11.2009 00:00:00;1;29;14
26.11.2009 00:00:00;1;29;12
3.12.2009 00:00:00;1;29;13
10.12.2009 00:00:00;1;29;11
17.12.2009 00:00:00;1;29;13
24.12.2009 00:00:00;1;29;11
31.12.2009 00:00:00;1;29;14
7.1.2010 00:00:00;1;29;11
14.1.2010 00:00:00;1;29;11
21.1.2010 00:00:00;1;29;14
28.1.2010 00:00:00;1;29;12
4.2.2010 00:00:00;1;29;11
11.2.2010 00:00:00;1;29;12
18.2.2010 00:00:00;1;29;10
25.2.2010 00:00:00;1;29;12
4.3.2010 00:00:00;1;29;9
11.3.2010 00:00:00;1;29;8
18.3.2010 00:00:00;1;29;11
25.3.2010 00:00:00;1;29;9
1.4.2010 00:00:00;1;29;10
8.4.2010 00:00:00;1;29;8
15.4.2010 00:00:00;1;29;7
22.4.2010 00:00:00;1;29;7
29.4.2010 00:00:00;1;29;6
6.5.2010 00:00:00;1;29;6
13.5.2010 00:00:00;1;29;6
20.5.2010 00:00:00;1;29;6
27.5.2010 00:00:00;1;29;5
3.6.2010 00:00:00;1;29;4
10.6.2010 00:00:00;1;29;3
17.6.2010 00:00:00;1;29;4
24.6.2010 00:00:00;1;29;3
1.7.2010 00:00:00;1;29;3
8.7.2010 00:00:00;1;29;3
15.7.2010 00:00:00;1;29;2
22.7.2010 00:00:00;1;29;2
29.7.2010 00:00:00;1;29;2
5.8.2010 00:00:00;1;29;2
12.8.2010 00:00:00;1;29;2
19.8.2010 00:00:00;1;29;2
26.8.2010 00:00:00;1;29;1
2.9.2010 00:00:00;1;29;1
9.9.2010 00:00:00;1;29;1
16.9.2010 00:00:00;1;29;1
23.9.2010 00:00:00;1;29;1
30.9.2010 00:00:00;1;29;1
7.10.2010 00:00:00;1;29;1
14.10.2010 00:00:00;1;29;1
21.10.2010 00:00:00;1;29;1
28.10.2010 00:00:00;1;29;1
4.11.2010 00:00:00;1;29;0
11.11.2010 00:00:00;1;29;1
18.11.2010 00:00:00;1;29;0
25.11.2010 00:00:00;1;29;0
2.12.2010 00:00:00;1;29;0
9.12.2010 00:00:00;1;29;0
16.12.2010 00:00:00;1;29;0
23.12.2010 00:00:00;1;29;0
30.12.2010 00:00:00;1;29;0
8.10.2009 00:00:00;2;29;25
15.10.2009 00:00:00;2;29;23
22.10.2009 00:00:00;2;29;23
29.10.2009 00:00:00;2;29;22
5.11.2009 00:00:00;2;29;19
12.11.2009 00:00:00;2;29;18
19.11.2009 00:00:00;2;29;17
26.11.2009 00:00:00;2;29;19
3.12.2009 00:00:00;2;29;18
10.12.2009 00:00:00;2;29;14
17.12.2009 00:00:00;2;29;15
24.12.2009 00:00:00;2;29;17
31.12.2009 00:00:00;2;29;15
7.1.2010 00:00:00;2;29;16
14.1.2010 00:00:00;2;29;16
21.1.2010 00:00:00;2;29;17
28.1.2010 00:00:00;2;29;16
4.2.2010 00:00:00;2;29;13
11.2.2010 00:00:00;2;29;14
18.2.2010 00:00:00;2;29;15
25.2.2010 00:00:00;2;29;15
4.3.2010 00:00:00;2;29;12
11.3.2010 00:00:00;2;29;14
18.3.2010 00:00:00;2;29;11
25.3.2010 00:00:00;2;29;9
1.4.2010 00:00:00;2;29;11
8.4.2010 00:00:00;2;29;11
15.4.2010 00:00:00;2;29;11
22.4.2010 00:00:00;2;29;11
29.4.2010 00:00:00;2;29;9
6.5.2010 00:00:00;2;29;10
13.5.2010 00:00:00;2;29;9
20.5.2010 00:00:00;2;29;6
27.5.2010 00:00:00;2;29;7
3.6.2010 00:00:00;2;29;5
10.6.2010 00:00:00;2;29;6
17.6.2010 00:00:00;2;29;4
24.6.2010 00:00:00;2;29;4
1.7.2010 00:00:00;2;29;5
8.7.2010 00:00:00;2;29;4
15.7.2010 00:00:00;2;29;3
22.7.2010 00:00:00;2;29;3
29.7.2010 00:00:00;2;29;3
5.8.2010 00:00:00;2;29;3
12.8.2010 00:00:00;2;29;2
19.8.2010 00:00:00;2;29;2
26.8.2010 00:00:00;2;29;2
2.9.2010 00:00:00;2;29;2
9.9.2010 00:00:00;2;29;1
16.9.2010 00:00:00;2;29;1
23.9.2010 00:00:00;2;29;1
30.9.2010 00:00:00;2;29;1
7.10.2010 00:00:00;2;29;1
14.10.2010 00:00:00;2;29;1
21.10.2010 00:00:00;2;29;1
28.10.2010 00:00:00;2;29;1
4.11.2010 00:00:00;2;29;1
11.11.2010 00:00:00;2;29;1
18.11.2010 00:00:00;2;29;0
25.11.2010 00:00:00;2;29;0
2.12.2010 00:00:00;2;29;0
9.12.2010 00:00:00;2;29;0
16.12.2010 00:00:00;2;29;0
23.12.2010 00:00:00;2;29;0
30.12.2010 00:00:00;2;29;0
8.10.2009 00:00:00;3;29;17
15.10.2009 00:00:00;3;29;19
22.10.2009 00:00:00;3;29;18
29.10.2009 00:00:00;3;29;19
5.11.2009 00:00:00;3;29;13
12.11.2009 00:00:00;3;29;14
19.11.2009 00:00:00;3;29;16
26.11.2009 00:00:00;3;29;14
3.12.2009 00:00:00;3;29;16
10.12.2009 00:00:00;3;29;12
17.12.2009 00:00:00;3;29;15
24.12.2009 00:00:00;3;29;13
31.12.2009 00:00:00;3;29;11
7.1.2010 00:00:00;3;29;15
14.1.2010 00:00:00;3;29;14
21.1.2010 00:00:00;3;29;12
28.1.2010 00:00:00;3;29;12
4.2.2010 00:00:00;3;29;12
11.2.2010 00:00:00;3;29;11
18.2.2010 00:00:00;3;29;11
25.2.2010 00:00:00;3;29;11
4.3.2010 00:00:00;3;29;9
11.3.2010 00:00:00;3;29;11
18.3.2010 00:00:00;3;29;9
25.3.2010 00:00:00;3;29;8
1.4.2010 00:00:00;3;29;10
8.4.2010 00:00:00;3;29;9
15.4.2010 00:00:00;3;29;8
22.4.2010 00:00:00;3;29;9
29.4.2010 00:00:00;3;29;9
6.5.2010 00:00:00;3;29;9
13.5.2010 00:00:00;3;29;6
20.5.2010 00:00:00;3;29;6
27.5.2010 00:00:00;3;29;5
3.6.2010 00:00:00;3;29;6
10.6.2010 00:00:00;3;29;4
17.6.2010 00:00:00;3;29;4
24.6.2010 00:00:00;3;29;3
1.7.2010 00:00:00;3;29;4
8.7.2010 00:00:00;3;29;3
15.7.2010 00:00:00;3;29;2
22.7.2010 00:00:00;3;29;3
29.7.2010 00:00:00;3;29;2
5.8.2010 00:00:00;3;29;2
12.8.2010 00:00:00;3;29;2
19.8.2010 00:00:00;3;29;2
26.8.2010 00:00:00;3;29;1
2.9.2010 00:00:00;3;29;1
9.9.2010 00:00:00;3;29;1
16.9.2010 00:00:00;3;29;1
23.9.2010 00:00:00;3;29;1
30.9.2010 00:00:00;3;29;1
7.10.2010 00:00:00;3;29;1
14.10.2010 00:00:00;3;29;1
21.10.2010 00:00:00;3;29;1
28.10.2010 00:00:00;3;29;1
4.11.2010 00:00:00;3;29;1
11.11.2010 00:00:00;3;29;1
18.11.2010 00:00:00;3;29;0
25.11.2010 00:00:00;3;29;0
2.12.2010 00:00:00;3;29;0
9.12.2010 00:00:00;3;29;0
16.12.2010 00:00:00;3;29;0
23.12.2010 00:00:00;3;29;0
30.12.2010 00:00:00;3;29;0
8.10.2009 00:00:00;4;29;15
15.10.2009 00:00:00;4;29;18
22.10.2009 00:00:00;4;29;19
29.10.2009 00:00:00;4;29;16
5.11.2009 00:00:00;4;29;15
12.11.2009 00:00:00;4;29;13
19.11.2009 00:00:00;4;29;13
26.11.2009 00:00:00;4;29;12
3.12.2009 00:00:00;4;29;14
10.12.2009 00:00:00;4;29;13
17.12.2009 00:00:00;4;29;11
24.12.2009 00:00:00;4;29;14
31.12.2009 00:00:00;4;29;13
7.1.2010 00:00:00;4;29;10
14.1.2010 00:00:00;4;29;13
21.1.2010 00:00:00;4;29;10
28.1.2010 00:00:00;4;29;9
4.2.2010 00:00:00;4;29;11
11.2.2010 00:00:00;4;29;11
18.2.2010 00:00:00;4;29;10
